USER_ID;TRACK_ID;NAME;ARTIST;Acousticness;Danceability;Duration_Ms;Energy;Instrumentalness;Key;Liveness;Loudness;Mode;Speechiness;Tempo;Time_Signature;Valence;Like
No_Autorization;2Bx7iFM88NmuTKnvaiMH3i;INBETWEEN;LIL DUSTY G;0,138;0,682;114845;0,653;0,0016;6;0,0554;-7,043;0;0,0988;92,007;4;0,682;0
No_Autorization;4XJUPTlWg7AqgR5x50GRst;get me high;Marco Luka;0,832;0,401;105258;0,344;0;9;0,202;-9,323;0;0,0318;169,474;4;0,623;0
No_Autorization;0WnLpQOHjfVwPw2zbrIsPN;Choose;Lil Peep;0,344;0,385;212280;0,567;0;2;0,0978;-6,827;1;0,0754;89,701;4;0,32;0
No_Autorization;1TPoRvQHXxi9w4S0Ze5fkv;Ski Mask (feat. Jutes);12AM;0,16;0,675;128780;0,657;0;2;0,623;-7,794;0;0,0582;90,026;4;0,424;0
No_Autorization;4ih3Y0t86lfK8m8pTgEx4I;BETTER OFF DEAD;jxdn;0,151;0,684;155674;0,672;0;10;0,116;-5,762;0;0,0341;93,965;4;0,381;0
No_Autorization;2GOihJe5nJysbyVYnoUf9N;Someday;YOG$;0,143;0,616;156648;0,653;0;0;0,289;-6,101;1;0,0325;87,969;4;0,562;0
No_Autorization;27ttJZEvVuAYy7USdob8Gs;Lithromantic;weeklyn;0,0466;0,524;188285;0,903;0;1;0,137;-3,38;0;0,0649;155,999;4;0,204;0
No_Autorization;2eFjKl5cyPPYElDByCh6Tb;First Time;ILLENIUM;0,0505;0,526;165779;0,667;0;9;0,321;-5,451;1;0,0437;155,085;4;0,43;0
No_Autorization;4XCcz4Rdswrhg09Wk9D6QX;Squash;LIL DUSTY G;0,0543;0,703;123446;0,653;1,27E-05;11;0,345;-3,969;0;0,0376;148,02;4;0,414;0
No_Autorization;6NEevR7qHIRfi9fahttXCk;FRIENDS;Oliver Francis;0,0984;0,474;132830;0,828;0;8;0,112;-3,87;0;0,218;159,059;4;0,517;0
No_Autorization;5Unr6WoYvsnGYo3NazmkW4;Taking Over;Tom The Mail Man;0,0288;0,762;158000;0,516;0;5;0,0966;-8,016;0;0,0969;156,97;4;0,721;0
No_Autorization;2oeMjGwvO0mDjEYGxO1iLG;WHEN THE DEVIL CRIES;347aidan;0,447;0,826;148324;0,448;0;1;0,087;-4,997;1;0,0342;116,472;4;0,42;0
No_Autorization;4lghbrxf9haQUp6BuRjAEq;big talk;Marco Luka;0,324;0,901;122213;0,379;0;5;0,158;-8,861;0;0,229;126,974;4;0,627;0
No_Autorization;3Tq98MvUH8kxeygv1kurtt;freak;44phantom;0,00993;0,638;145627;0,622;0;10;0,147;-5,927;1;0,0389;80,016;4;0,753;0
No_Autorization;0N3vRbzHnTJrOh7K6zz79a;Secrets;Two:22;0,0246;0,746;225231;0,478;0;6;0,0837;-7,932;1;0,0455;129,991;4;0,347;0
No_Autorization;4SVuJDPtk2kJl3ULqO5nvF;Alone;Trevor Daniel;0,0888;0,614;184413;0,751;0;11;0,333;-6,596;1;0,0565;83,984;4;0,534;0
No_Autorization;7IeF3GYiOqsKQ97cchFod3;GIN N JUICE;Jack Kays;0,421;0,908;101500;0,279;0;7;0,116;-13,19;1;0,715;118,166;4;0,849;0
No_Autorization;5O6QAX1oI4iktfXP8HAmgi;the way that you see me (feat. Ayleen Valentine);Powfu;0,708;0,548;182417;0,341;0;0;0,121;-11,667;0;0,397;71,573;4;0,34;0
No_Autorization;5a8QUc4ubHJqQm7vzs2YhA;i walk this earth all by myself;EKKSTACY;0,507;0,595;145634;0,588;0,781;10;0,113;-11,313;1;0,0624;166,061;4;0,518;0
No_Autorization;6pgSQuEY2hJhRkC4YpZfJQ;Demons and Monsters;347aidan;0,927;0,786;197882;0,319;1,07E-06;9;0,265;-11,699;0;0,0718;80,996;4;0,392;0
No_Autorization;3sVxmnZEQO3L589itv1uik;Starfire (Teen Titans);6 Dogs;0,183;0,697;124557;0,433;8,77E-05;6;0,156;-10,994;0;0,0621;157,918;3;0,353;0
No_Autorization;2mM2XCzLaXtiKbqfFqtZOh;PRIMADONA;Sueco;0,0144;0,819;114201;0,699;0;8;0,375;-7,291;0;0,0469;96,049;4;0,478;0
No_Autorization;05gHCcq775XVNxryDxaiqs;all i can see;guardin;0,0063;0,514;187548;0,834;1,14E-06;2;0,214;-5,023;1;0,0376;160,023;4;0,275;0
No_Autorization;5Gox2FHWcB882eGsRIkdrt;Preached;LIL DUSTY G;0,415;0,688;159292;0,414;2,18E-05;2;0,13;-7,841;1;0,0354;112,98;4;0,435;0
No_Autorization;3gZ2urfYO9koYgEcw399Hw;SUV;Olmos;0,104;0,634;182400;0,651;0;5;0,0713;-4,542;1;0,0362;149,958;4;0,363;0
No_Autorization;39LAVN7bpAOvpCwA06dvWZ;IDONTWANNATALKTOYOU! (with renforshort);347aidan;0,365;0,741;138526;0,784;0;9;0,514;-5,984;1;0,108;129,957;4;0,528;0
No_Autorization;3pGalYFbrrTAjr6jivG2Jd;Stupid Heart;Phazzze;0,132;0,668;150753;0,604;0;2;0,285;-6,743;1;0,0662;85,007;4;0,548;0
